timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-11-10T20:45:07,codecarbon,5483e09f-e5ee-4825-8853-be6fb4e10145,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,109.26852510000754,0.0006917517432177,6.330750255708221e-06,42.5,0.0,20.0,0.0012775650603493,0.0,0.0005964184661117,0.0018739835264611,United States,USA,virginia,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,18,Intel(R) Core(TM) Ultra 5 125H,,,-77.1151,38.8732,31.61461639404297,machine,N,1.0
2025-11-10T20:46:17,codecarbon,2ebb80d1-d9e7-4d82-b9e8-b822a3d16387,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.05628059999435,0.0003479514538593544,6.319922996385449e-06,42.5,0.0,20.0,0.0006428029091673025,0.0,0.00029981169055536157,0.0009426145997226637,United States,USA,virginia,,,Windows-11-10.0.26100-SP0,3.12.3,3.0.4,18,Intel(R) Core(TM) Ultra 5 125H,,,-77.1151,38.8732,31.61461639404297,machine,N,1.0
